X,a,b,c,d,e,f,g,h
8,0,3,1,3,3,7,2,0
7,0,1,9,9,14,3,2,1
6,1,2,5,10,11,7,3,1
5,1,3,6,8,13,9,2,5
4,3,3,5,17,7,10,9,1
3,1,1,3,7,3,4,3,1
2,1,0,3,2,2,2,2,0
1,0,1,1,0,0,0,0,0
