X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,2,0,0,1,2,1,1
6,2,0,13,12,12,7,5,9
5,75,108,177,674,664,95,106,92
4,618,367,1228,1872,1879,702,310,269
3,934,799,1187,660,1033,532,1497,1196
2,3825,3868,1524,113,557,4081,3633,3984
1,0,0,0,0,0,0,0,0
