X,a,b,c,d,e,f,g,h
8,20,20,20,16,3,9,4,11
7,42,36,27,23,21,10,20,16
6,19,29,18,19,14,13,13,7
5,22,24,18,12,20,8,13,11
4,22,17,24,11,24,13,8,10
3,11,23,18,33,42,29,11,9
2,19,31,34,64,63,39,22,17
1,30,41,61,67,71,55,21,36
