X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,24,18,3,0,1,47,23,23
6,32,34,23,26,42,56,90,56
5,55,48,37,35,55,56,61,79
4,19,20,15,13,29,31,34,38
3,18,10,10,5,12,8,7,7
2,5,5,6,4,4,3,3,1
1,0,0,0,0,0,0,0,0
