X,a,b,c,d,e,f,g,h
8,7,1,1,2,2,1,0,0
7,8,7,16,7,11,8,1,4
6,4,28,35,53,18,13,10,11
5,33,82,72,87,132,74,89,23
4,106,23,100,212,169,84,31,67
3,38,148,485,95,125,532,189,30
2,17,14,52,272,241,50,23,43
1,0,47,23,46,53,45,29,6
