X,a,b,c,d,e,f,g,h
8,4,20,21,8,36,52,11,3
7,1,16,30,69,45,20,22,10
6,14,38,51,28,54,88,37,9
5,15,17,66,56,54,24,23,20
4,12,20,36,35,35,33,22,8
3,6,14,26,26,13,15,9,5
2,7,8,6,5,6,9,4,3
1,0,2,2,5,9,1,1,1
