X,a,b,c,d,e,f,g,h
8,0,0,1,5510,0,0,0,0
7,0,0,20,26,15,0,0,0
6,0,46,0,30,0,10,1,0
5,45,0,2,52,0,0,0,0
4,0,2,0,0,1,0,0,7
3,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
