X,a,b,c,d,e,f,g,h
8,24,56,84,229,73,46,5,5
7,45,85,388,244,301,77,33,5
6,30,159,108,125,75,127,75,34
5,69,37,58,51,56,43,55,44
4,31,32,22,27,19,32,21,45
3,18,14,16,14,9,14,9,21
2,26,23,16,9,8,13,4,11
1,6,1,2,3,1,1,2,3
