X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
3,0,2,2,2,3,2,2,0
2,1,3,13,23,34,33,89,70
1,3,179,382,22,612,48,3844,238
