X,a,b,c,d,e,f,g,h
8,2405,559,893,1051,1075,1963,126,732
7,55,32,59,92,70,83,9,15
6,32,30,29,26,41,68,22,18
5,22,13,20,27,18,31,9,17
4,15,18,27,17,16,9,6,5
3,7,7,7,11,7,3,3,3
2,10,10,12,10,5,2,7,3
1,1,0,1,1,2,0,0,0
