X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1346,1113,353,45,204,1843,1427,1897
6,1063,772,694,694,1044,547,1563,1028
5,635,589,616,803,741,576,397,424
4,184,284,282,224,267,170,104,103
3,26,36,28,37,28,23,17,26
2,5,8,10,1,7,3,4,3
1,0,0,0,0,0,0,0,0
