X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,1,5,4,1,6,4,1
6,19,8,24,55,39,30,12,27
5,151,160,241,717,703,192,191,150
4,690,554,1005,1248,1313,821,423,407
3,1048,981,1034,469,815,673,1517,1284
2,2761,2638,995,50,313,2909,2799,3037
1,0,0,0,0,0,0,0,0
