X,a,b,c,d,e,f,g,h
8,2695,543,880,1044,1073,2167,120,831
7,53,23,55,69,60,71,6,12
6,32,23,26,22,30,56,15,15
5,22,9,13,17,13,30,5,11
4,9,16,24,17,12,7,5,6
3,4,4,5,8,6,2,1,2
2,11,9,11,5,5,1,3,3
1,2,0,1,0,1,0,0,0
