X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,9,10,5,1,3,5,0,5
6,13,17,13,13,8,13,15,16
5,42,34,24,42,41,33,47,37
4,65,54,43,49,54,76,78,91
3,42,61,38,14,22,62,97,76
2,32,26,6,1,2,39,46,48
1,0,0,0,0,0,0,0,0
