X,a,b,c,d,e,f,g,h
8,14,11,6,4,3,6,6,6
7,13,11,15,9,7,6,2,8
6,14,12,15,4,5,6,7,14
5,14,6,5,3,10,7,7,7
4,5,7,7,12,5,2,3,4
3,8,10,4,5,8,9,5,5
2,8,6,13,4,11,10,8,5
1,6,7,9,11,5,5,6,9
