X,a,b,c,d,e,f,g,h
8,0,0,0,0,1,1,1,1
7,0,1,2,0,6,2,1,1
6,1,3,2,8,1,4,3,1
5,0,2,2,4,8,5,3,1
4,0,1,3,4,3,7,4,1
3,1,0,2,4,4,3,2,2
2,1,1,3,1,1,0,0,0
1,0,0,0,0,0,0,0,0
