X,a,b,c,d,e,f,g,h
8,1,1,10,10,12,13,3,2
7,5,10,12,19,27,11,17,2
6,6,9,14,10,15,18,17,2
5,2,6,18,15,23,6,3,2
4,5,4,4,15,18,12,7,7
3,2,4,14,13,11,5,4,5
2,2,6,4,5,3,4,3,0
1,0,4,4,4,4,2,3,0
