X,a,b,c,d,e,f,g,h
8,1,8,11,6,17,19,4,1
7,5,7,15,29,22,9,11,7
6,8,26,18,30,29,33,11,5
5,6,12,24,23,23,17,14,10
4,8,16,26,17,19,26,13,4
3,2,5,16,22,11,10,4,1
2,4,3,4,6,4,1,4,2
1,0,1,0,4,4,1,0,0
