X,a,b,c,d,e,f,g,h
8,2,4,4,6,3,7,1,0
7,7,13,12,8,12,8,3,7
6,15,30,25,26,24,19,10,28
5,11,37,43,41,29,24,44,13
4,7,22,57,70,56,57,24,9
3,19,58,82,137,130,104,49,36
2,11,80,68,88,95,61,185,15
1,13,38,65,28,38,111,11,5
