X,a,b,c,d,e,f,g,h
8,0,1,3796,3,0,1418,0,3
7,20,450,2,204,1316,1,1597,39
6,48,68,28,330,230,23,46,3
5,16,0,246,4,3,287,1,51
4,0,283,0,5,9,1,282,0
3,0,0,3,0,2,0,0,4
2,0,1,3,0,0,1,0,0
1,0,0,0,1,0,0,0,0
