X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,124,90,22,2,14,219,150,184
6,166,150,107,121,152,163,382,226
5,177,131,132,142,175,184,164,224
4,71,78,65,58,63,84,61,92
3,28,24,16,20,14,17,10,21
2,5,8,13,6,4,2,3,5
1,0,0,0,0,0,0,0,0
