X,a,b,c,d,e,f,g,h
8,7,6,13,21,8,3,1,3
7,30,39,50,41,21,21,6,15
6,26,22,33,64,14,10,6,10
5,23,29,46,40,53,19,15,15
4,22,24,44,59,38,37,26,26
3,36,60,64,88,111,83,66,49
2,37,54,124,184,142,103,39,16
1,680,389,637,983,892,831,165,277
