X,a,b,c,d,e,f,g,h
8,0,1,0,0,0,0,0,0
7,2,1,2,2,2,1,1,1
6,3,6,5,8,15,4,3,4
5,3,5,13,10,20,14,15,6
4,7,8,29,32,34,40,23,17
3,4,17,38,59,62,51,57,37
2,5,15,27,47,68,70,126,69
1,6,19,9,13,21,41,100,50
