X,a,b,c,d,e,f,g,h
8,5119,211,234,175,477,3037,28,2114
7,12,1,0,3,0,2,1,1
6,1,0,0,2,0,6,1,1
5,0,0,0,0,2,0,1,1
4,0,1,0,1,0,1,0,0
3,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0
