X,a,b,c,d,e,f,g,h
8,2,2,2,3,2,0,1,4
7,2,1,2,2,2,4,0,2
6,3,4,2,3,0,2,1,0
5,1,1,4,6,2,2,2,1
4,1,1,6,5,6,3,2,2
3,5,3,3,2,5,3,1,2
2,1,1,2,10,5,6,1,0
1,2,0,5,0,1,1,2,1
