X,a,b,c,d,e,f,g,h
8,1,1,4,3,3,2,0,1
7,3,4,2,4,7,4,5,1
6,2,11,3,7,5,12,6,1
5,4,2,4,5,6,5,5,0
4,2,4,5,5,4,7,4,1
3,1,3,2,3,8,4,5,3
2,4,3,5,3,5,4,4,2
1,3,4,8,5,4,1,0,0
