X,a,b,c,d,e,f,g,h
8,7,97,27,37,114,97,41,4
7,14,25,86,658,286,53,47,60
6,88,229,540,68,118,909,173,31
5,116,13,222,224,201,95,18,108
4,29,84,80,84,126,54,111,29
3,2,17,14,32,18,5,8,5
2,0,10,12,4,4,4,3,0
1,4,0,0,3,0,2,1,0
