X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,1,1,0,0,0
6,0,0,8,0,0,0,0,0
5,0,60,0,19,84,4,43,0
4,15,0,18,455,39,10,1,24
3,36,123,3022,2,0,3617,93,24
2,3,0,15,495,299,0,0,0
1,0,1662,0,3,4,3,743,0
