X,a,b,c,d,e,f,g,h
8,34,16,429,43,50,217,8,18
7,24,580,46,411,513,51,904,28
6,142,87,172,221,327,228,107,90
5,11,44,109,67,74,122,67,34
4,21,58,32,59,54,21,50,16
3,13,11,13,19,11,10,8,35
2,12,14,9,2,8,10,3,3
1,2,1,3,2,1,1,0,2
