X,a,b,c,d,e,f,g,h
8,12,31,36,23,49,135,709,219
7,14,20,48,68,127,199,310,196
6,8,18,41,86,102,114,69,39
5,5,4,15,22,25,29,21,18
4,1,4,3,5,7,6,3,5
3,0,4,2,1,2,1,2,0
2,0,0,1,1,1,0,0,0
1,0,0,1,0,0,0,0,0
