X,a,b,c,d,e,f,g,h
8,1,0,8,6,13,7,3,1
7,2,10,7,17,19,10,10,2
6,1,6,10,10,16,19,11,1
5,3,4,11,16,17,6,5,3
4,3,2,3,8,13,7,2,4
3,2,3,13,3,9,2,5,4
2,4,2,2,7,6,2,3,1
1,1,1,6,2,2,2,3,1
