X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,12,8,10,14,8,3,6,3
6,33,31,37,43,19,31,19,29
5,131,95,106,194,164,104,125,83
4,254,247,234,231,264,316,288,312
3,269,315,208,68,160,268,513,420
2,301,260,81,7,18,359,359,365
1,0,0,0,0,0,0,0,0
