X,a,b,c,d,e,f,g,h
8,2,3,11,9,12,18,3,1
7,3,11,15,17,28,12,22,2
6,6,10,17,16,21,20,15,3
5,5,8,16,17,23,13,8,2
4,5,4,9,20,14,10,7,5
3,2,3,13,9,7,7,4,2
2,2,4,5,6,5,4,2,0
1,0,4,4,3,7,3,4,1
