X,a,b,c,d,e,f,g,h
8,4,3,3,3,3,2,2,0
7,1,9,6,6,3,4,1,3
6,0,7,12,14,4,6,3,5
5,11,13,25,28,20,13,10,4
4,9,10,20,20,20,16,9,7
3,2,14,28,21,29,43,21,2
2,4,6,7,26,23,17,5,2
1,0,6,5,9,13,15,5,2
