X,a,b,c,d,e,f,g,h
8,0,2,3,4,3,2,3,0
7,2,7,4,4,2,9,3,1
6,1,4,13,7,4,4,6,3
5,2,13,6,17,13,7,10,3
4,9,6,12,10,15,9,4,2
3,1,9,14,13,16,9,10,2
2,4,5,15,15,16,8,16,0
1,1,3,3,8,10,13,0,1
