X,a,b,c,d,e,f,g,h
8,12,8,2,6,5,5,7,7
7,19,15,7,6,5,5,4,7
6,12,7,16,3,7,9,3,9
5,9,5,4,3,6,8,9,6
4,2,5,3,8,2,8,1,2
3,6,10,5,10,5,2,2,2
2,2,5,13,2,12,7,5,5
1,7,3,10,6,4,5,7,7
