X,a,b,c,d,e,f,g,h
8,6,3,5,2,4,3,0,1
7,4,1,2,1,4,1,0,1
6,2,2,3,5,0,5,1,1
5,0,2,2,3,2,4,1,1
4,1,2,2,2,3,1,1,1
3,3,1,3,3,2,2,0,1
2,0,1,4,7,1,5,2,1
1,2,0,2,1,2,0,1,2
