X,a,b,c,d,e,f,g,h
8,1,5,7,11,18,35,38,12
7,3,5,28,19,33,45,75,35
6,2,14,19,38,38,44,41,17
5,4,13,11,22,17,27,30,13
4,4,9,10,19,13,14,6,7
3,3,6,6,7,8,10,9,2
2,3,1,4,1,3,4,3,2
1,0,1,0,1,0,1,1,0
