X,a,b,c,d,e,f,g,h
8,8,0,6,1,3,4,1,3
7,5,5,3,5,5,2,3,3
6,2,3,5,2,6,1,0,2
5,8,3,4,4,1,3,2,1
4,9,4,6,6,4,3,6,3
3,9,6,4,2,3,3,6,2
2,9,7,5,3,3,4,4,2
1,6,5,3,4,1,5,3,5
