X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,1,1,1,0
6,2,2,10,11,6,7,1,2
5,46,76,148,606,649,57,74,73
4,540,258,1334,2123,1981,633,242,229
3,819,722,1158,742,1091,456,1482,1036
2,4184,4220,1687,144,652,4399,3856,4307
1,0,0,0,0,0,0,0,0
