X,a,b,c,d,e,f,g,h
8,20,19,17,20,11,8,5,5
7,52,49,43,32,28,12,11,28
6,36,32,35,32,17,17,12,14
5,24,29,25,44,31,10,18,14
4,20,27,30,42,30,18,14,17
3,20,35,40,57,74,51,31,18
2,30,43,75,111,98,56,33,23
1,95,121,151,210,190,163,52,61
