X,a,b,c,d,e,f,g,h
8,7,48,33,28,72,98,33,4
7,10,19,65,275,130,47,45,54
6,33,156,220,69,122,433,115,27
5,68,15,153,145,138,91,22,70
4,28,65,86,68,91,71,73,24
3,5,20,34,37,21,13,9,5
2,3,8,15,10,8,10,1,2
1,2,0,2,3,0,0,0,0
