X,a,b,c,d,e,f,g,h
8,5,0,1,0,0,0,0,3
7,4,6,3,2,2,5,3,7
6,8,1,11,7,9,9,7,26
5,13,17,9,26,18,17,21,68
4,85,24,42,62,51,40,48,48
3,31,243,72,251,97,186,62,32
2,11,42,678,627,675,73,16,3
1,15,41,85,868,61,10,1,0
