X,a,b,c,d,e,f,g,h
8,6,5,5,9,6,5,5,5
7,4,11,6,10,8,3,7,6
6,5,4,4,5,6,4,3,3
5,9,1,6,4,5,3,4,2
4,15,10,6,3,8,1,4,6
3,12,7,11,7,4,6,10,1
2,9,5,7,3,2,6,8,5
1,8,7,6,3,2,7,5,7
